TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,anomaly_score,fraud_flag,ai_explanation
TX001969,AC00016,705.34,12-09-2023 18:52,Debit,Washington,D000562,63.67.150.226,M026,Online,59,Doctor,124,1,5003.22,04-11-2024 08:12,0.1405606904124586,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1406. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX001970,AC00189,146.55,03-08-2023 18:35,Debit,Virginia Beach,D000163,82.75.200.117,M002,Online,54,Retired,124,5,4087.44,04-11-2024 08:07,-0.06313435873510331,-1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: -0.0631. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX001971,AC00005,116.89,20-11-2023 16:31,Debit,Columbus,D000328,146.250.144.172,M064,Online,71,Retired,226,1,4880.31,04-11-2024 08:06,0.11625526957102467,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1163. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX001972,AC00190,106.41,16-01-2023 16:37,Debit,Los Angeles,D000473,84.237.126.96,M063,Branch,57,Retired,87,1,1310.38,04-11-2024 08:07,0.15579645169107342,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1558. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX001973,AC00480,1087.9,27-03-2023 18:06,Debit,Boston,D000549,112.86.148.212,M053,ATM,78,Retired,103,1,2513.51,04-11-2024 08:12,0.010864885110499545,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.0109. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX001974,AC00407,584.41,02-01-2023 16:51,Debit,Las Vegas,D000326,124.180.225.109,M051,ATM,23,Student,41,1,4475.22,04-11-2024 08:11,0.11495797578547567,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1150. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX001975,AC00195,584.98,12-06-2023 16:25,Credit,Chicago,D000175,201.95.180.152,M093,Branch,55,Retired,121,1,6521.05,04-11-2024 08:07,0.16177521977490988,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1618. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX001976,AC00260,79.21,24-11-2023 17:52,Debit,Colorado Springs,D000014,165.143.173.165,M055,Branch,56,Retired,140,1,1615.04,04-11-2024 08:07,0.16633338255187646,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1663. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX001977,AC00006,173.13,05-10-2023 16:46,Credit,Atlanta,D000485,5.50.152.168,M044,Online,20,Student,288,1,1490.34,04-11-2024 08:07,0.06518058343103361,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.0652. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX001978,AC00294,335.7,30-01-2023 17:47,Debit,El Paso,D000180,184.57.159.204,M012,ATM,80,Retired,57,1,6601.44,04-11-2024 08:10,0.09105473647580736,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.0911. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX001979,AC00327,1225.5,27-11-2023 16:02,Credit,Las Vegas,D000507,156.187.182.236,M066,Online,50,Doctor,109,1,8611.17,04-11-2024 08:11,0.03256781270564146,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.0326. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX001980,AC00013,422.81,20-11-2023 16:07,Debit,Los Angeles,D000050,77.92.193.22,M036,Branch,28,Student,193,1,1929.28,04-11-2024 08:10,0.14895178286743727,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1490. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX001981,AC00386,135.43,06-10-2023 16:14,Debit,San Jose,D000626,120.170.93.69,M031,ATM,57,Retired,92,1,5315.83,04-11-2024 08:08,0.18334309958313078,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1833. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX001982,AC00256,584.88,19-12-2023 17:19,Debit,Philadelphia,D000202,91.204.200.167,M042,ATM,26,Student,121,1,548.45,04-11-2024 08:11,0.15379556156660595,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1538. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX001983,AC00439,308.94,03-04-2023 16:35,Debit,Los Angeles,D000650,49.20.211.229,M092,Online,25,Student,167,1,1931.66,04-11-2024 08:07,0.16591506963534092,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1659. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX001984,AC00088,295.93,20-02-2023 17:26,Debit,Boston,D000414,145.179.219.57,M021,Branch,36,Doctor,117,1,1050.63,04-11-2024 08:09,0.16956455548946364,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1696. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX001985,AC00303,1512.99,08-08-2023 17:15,Debit,Philadelphia,D000032,195.164.171.146,M071,Online,19,Student,50,1,9963.39,04-11-2024 08:09,-0.060194411387289204,-1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: -0.0602. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX001986,AC00245,77.44,26-06-2023 16:28,Debit,Washington,D000218,195.164.171.146,M011,Branch,58,Retired,268,1,1950.63,04-11-2024 08:10,0.09249532215459055,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.0925. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX001987,AC00188,92.5,25-09-2023 16:22,Credit,Seattle,D000520,113.137.153.101,M080,Online,40,Engineer,70,1,6295.45,04-11-2024 08:08,0.1723504918502085,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1724. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX001988,AC00225,97.74,04-09-2023 16:46,Credit,Los Angeles,D000211,218.238.171.184,M046,Online,41,Engineer,137,1,4113.63,04-11-2024 08:07,0.17077657935794777,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1708. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX001989,AC00278,291.68,07-08-2023 18:07,Debit,Columbus,D000021,72.128.135.172,M058,ATM,21,Student,90,1,1451.02,04-11-2024 08:11,0.16934509826788924,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1693. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX001990,AC00311,56.96,26-06-2023 17:38,Debit,Albuquerque,D000379,70.130.169.235,M011,ATM,22,Student,135,1,1597.85,04-11-2024 08:07,0.1538236632741785,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1538. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX001991,AC00206,436.8,03-07-2023 16:15,Debit,Seattle,D000619,19.228.76.177,M082,Online,27,Student,92,1,1256.33,04-11-2024 08:10,0.1735854847574796,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1736. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX001992,AC00329,259.49,09-06-2023 16:31,Debit,Austin,D000433,162.151.179.167,M045,Online,72,Retired,292,1,7320.61,04-11-2024 08:07,0.050605347551643476,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.0506. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX001993,AC00338,726.26,13-02-2023 17:13,Debit,Omaha,D000386,69.160.14.157,M035,Online,57,Retired,147,1,2150.38,04-11-2024 08:06,0.13008998305224234,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1301. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX001994,AC00409,568.68,25-04-2023 18:47,Debit,Houston,D000283,189.248.139.91,M075,ATM,72,Retired,101,1,2940.04,04-11-2024 08:08,0.11603508008271013,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1160. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX001995,AC00114,77.57,13-12-2023 17:02,Debit,Atlanta,D000441,136.104.90.223,M091,Online,49,Doctor,225,1,12801.93,04-11-2024 08:07,0.08316212109137078,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.0832. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX001996,AC00460,999.28,22-05-2023 17:45,Debit,Boston,D000032,125.89.163.224,M050,Online,29,Engineer,40,1,4272.41,04-11-2024 08:12,0.04563648162240275,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.0456. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX001997,AC00373,14.16,09-01-2023 16:49,Credit,Oklahoma City,D000665,12.240.113.200,M076,Branch,74,Retired,290,1,5399.76,04-11-2024 08:10,0.038587779765270835,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.0386. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX001998,AC00021,1142.83,14-07-2023 17:44,Credit,Omaha,D000493,219.98.242.240,M028,Branch,61,Retired,48,1,2467.39,04-11-2024 08:11,0.03905308691388554,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.0391. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX001999,AC00235,61.33,20-09-2023 18:18,Debit,Raleigh,D000201,167.95.191.52,M018,ATM,27,Engineer,129,1,7537.4,04-11-2024 08:06,0.15040628882481533,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1504. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX002000,AC00261,27.64,09-06-2023 17:14,Debit,New York,D000044,208.142.57.37,M065,Online,54,Engineer,23,1,7498.51,04-11-2024 08:08,0.13703647603237606,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1370. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX002001,AC00456,3.85,17-04-2023 16:27,Debit,San Jose,D000058,72.192.101.196,M025,ATM,29,Doctor,32,1,10506.41,04-11-2024 08:08,0.08304592321172344,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.0830. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX002002,AC00332,431.22,21-04-2023 16:25,Credit,Austin,D000301,111.226.226.202,M051,Branch,73,Retired,129,1,6505.98,04-11-2024 08:07,0.12434051054660078,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1243. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX002003,AC00245,178.55,15-12-2023 16:16,Debit,Houston,D000630,16.250.113.156,M076,Branch,55,Engineer,67,1,7568.4,04-11-2024 08:12,0.1762026548271316,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1762. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX002004,AC00388,248.76,24-05-2023 16:12,Debit,Denver,D000334,80.75.92.66,M091,ATM,18,Student,56,1,546.46,04-11-2024 08:06,0.13213394269133716,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1321. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX002005,AC00008,76.16,21-11-2023 16:45,Debit,San Francisco,D000539,100.128.70.210,M060,ATM,23,Student,99,1,1072.25,04-11-2024 08:12,0.17039885720689896,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1704. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX002006,AC00066,347.25,30-01-2023 18:49,Debit,Indianapolis,D000646,33.28.138.82,M062,ATM,69,Doctor,250,1,7273.55,04-11-2024 08:08,0.09415218761510635,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.0942. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX002007,AC00227,28.04,15-02-2023 16:37,Debit,Los Angeles,D000101,114.223.129.47,M008,ATM,57,Doctor,146,5,11197.54,04-11-2024 08:12,-0.055503172173061444,-1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: -0.0555. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX002008,AC00352,325.98,20-07-2023 16:58,Debit,Washington,D000232,141.241.241.128,M086,ATM,19,Student,277,1,782.35,04-11-2024 08:08,0.07133869321908581,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.0713. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX002009,AC00481,249.56,20-11-2023 16:05,Debit,New York,D000617,49.10.93.200,M083,Branch,76,Retired,246,1,4444.95,04-11-2024 08:11,0.08743187956549742,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.0874. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX002010,AC00341,17.43,23-02-2023 16:21,Debit,Albuquerque,D000574,155.19.119.0,M042,ATM,56,Doctor,33,1,10658.88,04-11-2024 08:08,0.11304100017153162,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1130. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX002011,AC00065,198.01,24-04-2023 17:46,Credit,Austin,D000145,83.80.89.29,M005,Branch,26,Student,40,1,250.93,04-11-2024 08:10,0.150843739388675,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1508. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX002012,AC00248,585.58,04-09-2023 16:13,Debit,Raleigh,D000580,175.166.115.182,M091,Branch,23,Student,55,1,1729.02,04-11-2024 08:09,0.1382095088296571,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1382. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX002013,AC00177,434.67,05-12-2023 18:33,Credit,Virginia Beach,D000107,13.149.61.4,M024,Online,27,Student,124,1,1298.13,04-11-2024 08:10,0.17539591320572867,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1754. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX002014,AC00139,510.7,07-06-2023 16:35,Credit,Nashville,D000167,156.96.135.18,M040,Online,27,Student,294,1,5828.48,04-11-2024 08:07,0.04501319753202637,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.0450. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX002015,AC00252,331.98,28-08-2023 16:40,Debit,Denver,D000302,60.153.124.80,M047,ATM,74,Retired,12,1,7600.99,04-11-2024 08:09,0.0848150815645366,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.0848. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX002016,AC00286,199.54,10-10-2023 17:24,Debit,Portland,D000631,16.250.113.156,M070,Online,56,Engineer,268,1,9603.73,04-11-2024 08:10,0.10038542404083145,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1004. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX002017,AC00001,212.97,14-11-2023 16:56,Debit,Atlanta,D000492,45.241.13.208,M003,Online,59,Engineer,178,1,4180.4,04-11-2024 08:10,0.16635055102591345,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1664. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX002018,AC00453,270.56,17-02-2023 16:57,Debit,Philadelphia,D000203,57.166.147.242,M038,Online,23,Student,139,1,1268.44,04-11-2024 08:08,0.1729629972286419,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1730. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX002019,AC00291,306.37,27-06-2023 18:26,Debit,Colorado Springs,D000484,21.122.39.207,M015,ATM,26,Engineer,120,1,9609.67,04-11-2024 08:07,0.1377044299210085,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1377. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX002020,AC00113,643.02,02-10-2023 17:47,Credit,Detroit,D000534,34.125.226.63,M065,ATM,38,Doctor,85,1,11989.39,04-11-2024 08:07,0.09240356962163071,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.0924. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX002021,AC00390,98.48,16-02-2023 17:14,Debit,Miami,D000440,202.194.199.70,M090,Branch,47,Engineer,12,1,9538.92,04-11-2024 08:11,0.12223714779205336,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1222. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX002022,AC00345,889.01,29-08-2023 17:55,Debit,Virginia Beach,D000299,198.166.198.233,M030,Online,36,Engineer,169,1,4826.88,04-11-2024 08:11,0.08365323936387115,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.0837. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX002023,AC00011,537.86,19-09-2023 16:44,Debit,Kansas City,D000159,144.228.168.6,M001,Online,27,Student,134,1,293.06,04-11-2024 08:09,0.14427362604131005,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1443. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX002024,AC00106,241.18,30-05-2023 18:29,Debit,Mesa,D000616,12.240.113.200,M025,ATM,25,Student,162,1,1445.53,04-11-2024 08:06,0.179037830368784,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1790. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX002025,AC00087,130.54,05-04-2023 17:20,Debit,Atlanta,D000544,173.135.78.201,M074,ATM,64,Doctor,94,1,11204.62,04-11-2024 08:09,0.12782611147485395,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1278. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX002026,AC00441,800.29,04-12-2023 16:25,Credit,San Diego,D000400,115.196.150.105,M033,Branch,20,Student,84,1,693.4,04-11-2024 08:11,0.11155379360059381,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1116. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX002027,AC00069,8.81,22-05-2023 16:57,Debit,Dallas,D000462,35.67.21.23,M046,Online,57,Doctor,165,1,13523.65,04-11-2024 08:09,0.0906211495133869,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.0906. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX002028,AC00020,28.52,02-06-2023 16:54,Debit,Detroit,D000700,40.10.25.102,M021,ATM,20,Student,163,1,662.51,04-11-2024 08:08,0.13227379545417767,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1323. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX002029,AC00172,431.31,01-05-2023 16:18,Credit,Atlanta,D000363,223.189.165.37,M021,Online,23,Student,99,1,342.73,04-11-2024 08:09,0.16043146686222698,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1604. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX002030,AC00237,885.33,22-08-2023 18:41,Credit,Raleigh,D000413,40.226.196.34,M025,ATM,47,Engineer,59,1,7764.16,04-11-2024 08:10,0.09456298128765706,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.0946. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX002031,AC00186,199.23,04-09-2023 16:04,Debit,Tucson,D000183,24.148.92.177,M052,ATM,29,Engineer,54,1,9834.0,04-11-2024 08:07,0.14333098760434865,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1433. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX002032,AC00165,42.26,26-10-2023 16:19,Debit,Raleigh,D000214,59.132.247.252,M080,ATM,44,Doctor,171,1,268.77,04-11-2024 08:09,0.14247447281831366,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1425. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX002033,AC00438,166.06,14-07-2023 16:06,Debit,Indianapolis,D000195,85.239.236.80,M020,ATM,30,Engineer,172,1,5397.68,04-11-2024 08:07,0.16940508721922376,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1694. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX002034,AC00435,357.72,07-08-2023 17:29,Debit,Miami,D000334,3.70.1.133,M082,ATM,53,Retired,25,1,7659.5,04-11-2024 08:11,0.1467268926978636,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1467. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX002035,AC00472,588.37,05-01-2023 17:48,Debit,Dallas,D000482,49.20.211.229,M100,Online,28,Student,284,1,1926.08,04-11-2024 08:07,0.06806333016555355,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.0681. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX002036,AC00446,72.82,10-11-2023 16:50,Debit,Houston,D000453,25.188.196.47,M063,Online,68,Doctor,127,1,6911.62,04-11-2024 08:06,0.15037446823306666,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1504. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX002037,AC00427,162.36,22-11-2023 16:10,Debit,Tucson,D000315,125.89.163.224,M069,Online,36,Engineer,147,1,7527.04,04-11-2024 08:09,0.1755561630197276,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1756. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX002038,AC00230,584.82,17-10-2023 16:11,Credit,Nashville,D000594,201.114.165.141,M057,Online,43,Doctor,109,1,12071.1,04-11-2024 08:09,0.09956643363412426,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.0996. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX002039,AC00172,38.15,06-10-2023 16:37,Credit,Oklahoma City,D000682,110.235.207.187,M065,Online,72,Retired,129,1,1425.47,04-11-2024 08:12,0.11602529541535911,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1160. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX002040,AC00103,477.54,21-08-2023 17:20,Credit,San Francisco,D000386,29.168.185.63,M063,ATM,23,Student,52,1,1598.63,04-11-2024 08:06,0.1488685256342518,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1489. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX002041,AC00467,639.57,18-12-2023 16:25,Debit,Philadelphia,D000166,189.183.50.147,M013,Branch,60,Doctor,43,1,11726.47,04-11-2024 08:12,0.07484913572436713,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.0748. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX002042,AC00094,58.23,26-07-2023 17:25,Debit,Phoenix,D000504,200.22.195.243,M068,Online,28,Student,34,1,9189.76,04-11-2024 08:09,0.12451817304685475,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1245. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX002043,AC00231,776.21,22-02-2023 17:15,Credit,Raleigh,D000656,213.15.9.253,M036,Online,78,Retired,99,1,4895.87,04-11-2024 08:06,0.0759624313342343,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.0760. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX002044,AC00032,248.76,20-03-2023 18:51,Debit,Portland,D000390,149.46.124.220,M070,Branch,21,Student,117,1,6178.77,04-11-2024 08:09,0.14805101454647274,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1481. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX002045,AC00241,188.61,01-01-2024 17:16,Debit,Boston,D000451,107.248.120.12,M083,Online,67,Retired,26,1,7167.57,04-11-2024 08:06,0.1257637697862069,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1258. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX002046,AC00263,675.37,29-12-2023 16:45,Credit,Jacksonville,D000508,10.223.224.50,M001,Online,56,Retired,31,1,4704.91,04-11-2024 08:11,0.11380117921700883,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1138. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX002047,AC00012,94.82,21-03-2023 16:36,Credit,Columbus,D000123,175.230.206.232,M011,Branch,67,Retired,56,1,1267.72,04-11-2024 08:12,0.12197592464527895,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1220. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX002048,AC00009,425.18,20-02-2023 16:16,Credit,Fresno,D000270,27.93.195.98,M057,Online,59,Engineer,135,1,5790.55,04-11-2024 08:11,0.16988712971954023,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1699. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX002049,AC00041,50.28,02-02-2023 16:20,Debit,Oklahoma City,D000544,196.244.194.198,M057,Branch,60,Engineer,65,1,5729.1,04-11-2024 08:06,0.16927448932401823,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1693. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX002050,AC00317,864.72,25-08-2023 16:35,Credit,Detroit,D000622,161.71.2.223,M018,Branch,34,Engineer,58,1,7379.38,04-11-2024 08:11,0.09449917561436716,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.0945. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX002051,AC00475,70.68,22-11-2023 17:01,Debit,El Paso,D000138,13.88.251.53,M016,Online,25,Student,105,1,1478.41,04-11-2024 08:10,0.17662916232309284,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1766. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX002052,AC00181,261.77,12-01-2023 18:07,Debit,Chicago,D000026,82.75.200.117,M004,Online,28,Student,46,1,824.71,04-11-2024 08:11,0.15872101774668912,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1587. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX002053,AC00120,183.22,05-10-2023 18:40,Debit,Milwaukee,D000290,64.15.0.66,M099,ATM,27,Student,63,1,1024.42,04-11-2024 08:07,0.17974399327352936,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1797. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX002054,AC00331,58.32,31-07-2023 16:21,Credit,Louisville,D000135,87.50.72.69,M011,Branch,29,Engineer,275,4,6027.49,04-11-2024 08:06,-0.06999450151145525,-1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: -0.0700. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
